# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms years north east up north_sigma east_sigma up_sigma
# columns_index: 0 1 2 3 4 5 6 7 8
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
20000115 120000	 2000.0397	  -34.2600	   31.1400	    5.6100	    2.0100	    2.0100	    6.6000
20000116 120000	 2000.0424	  -34.8000	   29.2500	    8.7300	    2.3600	    2.3600	    7.8400
20000117 120000	 2000.0452	  -34.3900	   29.6700	    0.0900	    1.8700	    1.8700	    6.2300
20000118 120000	 2000.0479	  -34.7200	   29.8000	   -1.4200	    1.9500	    1.9500	    6.4500
20000119 120000	 2000.0507	  -34.4900	   29.2900	    3.2900	    2.1600	    2.1600	    7.1100
20000120 120000	 2000.0534	  -35.0900	   28.5700	    3.8300	    2.2400	    2.2400	    7.2900
20000121 120000	 2000.0561	  -33.4300	   27.2900	    2.9900	    1.8900	    1.8900	    6.3400
20000122 120000	 2000.0589	  -35.2500	   24.7300	    0.8400	    2.4000	    2.4000	    7.8100
20000123 120000	 2000.0616	  -34.6800	   29.8100	    1.6000	    1.7400	    1.7400	    5.8400
20000124 120000	 2000.0643	  -33.4100	   29.6700	   -0.8700	    1.8600	    1.8600	    6.2400
20000125 120000	 2000.0671	  -31.8700	   27.7400	   -5.9800	    1.9600	    1.9600	    6.5000
20000126 120000	 2000.0698	  -35.4200	   28.1200	    0.0100	    2.6700	    2.6700	    8.6200
20000127 120000	 2000.0726	  -34.2100	   27.3900	    3.3100	    2.0300	    2.0300	    6.6900
20000128 120000	 2000.0753	  -33.7600	   27.9300	    2.5500	    2.5200	    2.5200	    8.2700
20000129 120000	 2000.0780	  -34.1400	   25.9600	    0.1400	    1.8400	    1.8400	    6.2000
20000130 120000	 2000.0808	  -33.6700	   27.9900	   -6.0700	    1.9800	    1.9800	    6.6300
20000131 120000	 2000.0835	  -33.4700	   29.5200	   -3.3900	    1.8500	    1.8500	    6.2500
20000201 120000	 2000.0862	  -37.6100	   26.4600	    0.4100	    1.8400	    1.8400	    6.3100
20000202 120000	 2000.0890	  -33.9700	   28.4500	   -6.1500	    1.7900	    1.7900	    6.0300
20000203 120000	 2000.0917	  -33.6900	   25.5700	   -4.5300	    1.8500	    1.8500	    6.2700
20000204 120000	 2000.0945	  -32.5600	   24.4100	   -4.3600	    1.9200	    1.9200	    6.3700
20000205 120000	 2000.0972	  -35.2600	   28.1100	    0.2600	    1.6900	    1.6900	    5.6700
20000206 120000	 2000.0999	  -35.7900	   29.6000	   -1.0600	    1.8200	    1.8200	    6.1700
20000207 120000	 2000.1027	  -35.0800	   28.2700	   -0.7100	    1.7500	    1.7500	    5.9300
20000208 120000	 2000.1054	  -33.9000	   23.5200	   -2.1000	    1.9000	    1.9000	    6.3700
20000209 120000	 2000.1081	  -34.9100	   26.7800	   -1.7600	    2.0900	    2.0900	    6.7900
20000210 120000	 2000.1109	  -32.7400	   24.4900	   -3.3100	    2.3000	    2.3000	    7.7100
20000211 120000	 2000.1136	  -32.8100	   26.2300	   -6.7200	    2.0000	    2.0000	    6.5800
20000212 120000	 2000.1164	  -32.7900	   23.0600	  -10.0900	    1.9700	    1.9700	    6.6800
20000213 120000	 2000.1191	  -33.0300	   26.9600	   -0.0500	    1.7200	    1.7200	    5.7600
20000214 120000	 2000.1218	  -35.0800	   25.7500	    0.7800	    2.5000	    2.5000	    8.2100
20000215 120000	 2000.1246	  -33.7300	   26.6700	   -4.7100	    1.8600	    1.8600	    6.3500
20000216 120000	 2000.1273	  -33.2600	   25.8700	   -0.3800	    1.9700	    1.9700	    6.4500
20000217 120000	 2000.1300	  -35.1100	   24.5600	   -2.5200	    2.4000	    2.4000	    7.9100
20000218 120000	 2000.1328	  -34.7100	   25.6800	   -3.7800	    1.8300	    1.8300	    6.0700
20000219 120000	 2000.1355	  -35.2500	   28.4100	   -5.0200	    1.8400	    1.8400	    6.3000
20000220 120000	 2000.1383	  -31.8600	   30.2700	   -4.9900	    1.9500	    1.9500	    6.4100
20000221 120000	 2000.1410	  -33.8100	   29.5000	   -3.7100	    2.3400	    2.3400	    7.6000
20000225 120000	 2000.1520	  -31.9000	   21.9100	   -8.2700	    1.9000	    1.9000	    6.4500
20000226 120000	 2000.1547	  -34.0900	   25.3600	   -3.3400	    1.9200	    1.9200	    6.3700
20000227 120000	 2000.1574	  -31.6700	   23.2300	   -9.6200	    2.0900	    2.0900	    6.9100
20000229 120000	 2000.1629	  -31.7400	   28.2500	   -3.4600	    2.2900	    2.2900	    7.4600
20000302 120000	 2000.1684	  -32.5000	   26.4600	   -2.8300	    2.1400	    2.1400	    7.0200
20000304 120000	 2000.1739	  -33.4700	   27.2700	   -9.3000	    2.2500	    2.2500	    7.3100
20000305 120000	 2000.1766	  -30.4300	   26.3600	   -6.5100	    2.3900	    2.3900	    7.7800
20000307 120000	 2000.1821	  -34.0300	   24.3900	   -4.9400	    1.9900	    1.9900	    6.6900
20000314 120000	 2000.2012	  -33.8200	   26.3700	   -1.0400	    2.1200	    2.1200	    7.2400
20000315 120000	 2000.2040	  -28.4400	   24.9400	    1.6700	    2.1700	    2.1700	    7.2900
20000316 120000	 2000.2067	  -30.8800	   29.0300	    1.6600	    2.0500	    2.0500	    6.9700
