# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms north east up
# columns_index: 0 1 2 3 4
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
20010211 120000	  -65.8367	 -668.8730	   16.7622
20010212 120000	   28.3879	  178.9482	  -65.6282
20010213 120000	   22.5474	  183.6168	  -42.4243
20010214 120000	   21.9718	  184.0824	  -45.8179
20010215 120000	   20.8616	  183.1549	  -42.1508
20010216 120000	   18.9668	  183.0840	  -38.6044
20010217 120000	   21.6877	  187.1198	  -34.8106
20010218 120000	   21.9846	  186.6723	  -31.9008
20010219 120000	   21.1276	  183.0417	  -31.7366
20010220 120000	   21.9170	  180.6682	  -35.0594
20010221 120000	   21.7531	  184.2222	  -31.7007
20010222 120000	   19.4460	  182.9141	  -25.1419
20010223 120000	   21.7361	  182.5445	  -21.9343
20010224 120000	   18.9835	  181.2040	  -23.1292
20010225 120000	   18.4785	  181.3533	  -21.8378
20010226 120000	   18.0014	  180.0532	  -18.5112
20010227 120000	   16.6724	  179.1547	  -19.4306
20010228 120000	   17.3517	  179.0587	  -11.3571
20010301 120000	   14.5296	  177.2964	  -15.4616
20010302 120000	   16.6464	  175.9189	  -14.8551
20010303 120000	   16.6323	  175.5576	  -10.8485
20010304 120000	   16.8075	  174.5136	  -10.9825
20010305 120000	   16.0022	  167.7585	   -8.2180
